,0,1,2,3
5352,2889236,1424622,1,1444581500
5353,2889236,1316818,1,1444058577
5354,2889236,524646,1,1444058544
5355,2889236,360066,1,1443509306
5356,2889236,1518979,1,1443509281
5357,2889236,1804884,1,1442655204
5358,2889236,1424622,1,1442655189
5359,2889236,2249010,1,1442655040
5360,2139669,783295,1,1443511646
5361,2139669,783295,1,1443511476
5362,2139669,2230072,1,1443510078
5363,2139669,2298200,1,1443437794
5364,2139669,1756632,1,1442223894
5365,2139669,28883,1,1442223855
5366,2139669,981940,1,1442223801
5367,2139669,1712083,1,1441874128
5368,2139669,1756632,1,1441874118
5369,2139669,1756632,1,1441874057
5370,2139669,1757326,1,1441177826
5371,1703449,2489151,1,1441957885
5372,1193499,1241563,1,1444908169
5373,1193499,1347642,1,1440662266
5374,1193499,2172113,1,1440662216
5375,1193499,1362939,1,1440662194
5376,1193499,925064,1,1440487261
5377,2930205,576752,1,1446895733
5378,2930205,1729705,1,1446895636
5379,2930205,1212118,3,1446894700
5380,2930205,1212118,3,1446894691
5381,2930205,1212118,1,1446894669
5382,2930205,1212118,3,1446894451
5383,2930205,1212118,1,1446894422
5384,2930205,576752,1,1446568464
5385,2930205,576752,1,1446568456
5386,2930205,576752,1,1446568417
5387,2930205,1708318,1,1446568395
5388,2930205,1212118,1,1446568385
5389,2762271,528854,2,1444993098
5390,2762271,528854,3,1444993098
5391,2762271,2416476,1,1444993065
5392,2762271,1121657,1,1444993064
5393,2762271,528854,1,1444993051
5394,2762271,2724276,3,1444992997
5395,1855012,2805761,1,1445062259
5396,1855012,684296,1,1445062243
5397,1855012,2357975,1,1445062157
5398,1855012,2184902,1,1445061750
5399,1594807,2833871,1,1446293476
5400,1594807,174495,1,1446210940
5401,1594807,1251638,3,1446210923
5402,1594807,1251638,1,1446210920
5403,1594807,1251638,1,1446210919
5404,1594807,2091019,1,1444845569
5405,1594807,365608,1,1444324683
5406,1594807,2487208,1,1443024901
5407,1594807,243433,2,1441445141
5408,865830,420266,1,1446801413
5409,865830,1825255,1,1446717228
5410,865830,2243296,1,1446717218
5411,865830,404176,1,1446644590
5412,865830,1577113,1,1446571502
5413,865830,928057,1,1446531921
5414,865830,1577113,1,1446390613
5415,865830,1427054,1,1446310346
5416,2737704,1261855,1,1446547873
5417,2737704,373199,1,1446547629
5418,2240041,266412,1,1446743152
5419,2240041,1508532,1,1443295176
5420,2240041,2271421,1,1443295161
5421,2240041,2723666,1,1443295134
5422,2240041,2271421,1,1442675766
5423,2240041,2767810,1,1441562398
5424,2240041,60925,1,1441562348
5425,2240041,2706962,1,1441559664
5426,2240041,1386412,1,1441559414
5427,2240041,930182,1,1441305737
5428,2240041,2722211,1,1440874013
5429,2240041,2532610,1,1440873975
5430,2240041,2246407,1,1440699091
5431,720471,419068,1,1446111258
5432,1189998,2108391,1,1441180198
5433,2580015,226371,1,1446117121
5434,760072,1319248,1,1446976576
5435,732722,1266442,1,1446745768
5436,2039351,650020,1,1446664490
5437,2039351,1528296,1,1446663495
5438,1242680,893084,1,1446908875
5439,1242680,720481,1,1446804306
5440,1242680,1934473,1,1446804219
5441,1242680,2595899,1,1446566506
5442,1242680,2740956,1,1446534286
5443,1242680,2131741,1,1446534129
5444,1242680,1208817,1,1446479350
5445,1242680,1208817,1,1446479321
5446,1242680,2597076,1,1446197271
5447,1242680,2597076,1,1446196341
5448,1242680,2471296,1,1445531098
5449,1242680,398145,1,1445345420
5450,1242680,398145,1,1445345330
5451,1242680,2308293,3,1445005530
5452,1242680,2308293,3,1445005090
5453,1242680,2308293,1,1445004278
5454,1242680,2308293,1,1444816139
5455,1242680,2308293,1,1444815930
5456,1242680,1037033,1,1444380913
5457,1242680,2277804,1,1444380889
5458,1242680,2207283,1,1444380841
5459,1242680,2214960,1,1444303760
5460,1242680,1037033,1,1444303721
5461,1242680,1524727,1,1444303684
5462,1242680,2003475,1,1444130254
5463,1242680,494929,1,1443902880
5464,1242680,986700,1,1443775970
5465,1242680,1627333,1,1443694508
5466,1242680,467500,1,1443520005
5467,1242680,1248491,1,1443427902
5468,1242680,1288592,1,1443427879
5469,1242680,315331,1,1443426995
5470,1242680,2162779,1,1443270519
5471,1242680,1248491,1,1443270472
5472,1242680,2162779,3,1442942540
5473,2870849,1201171,1,1442047895
5474,2870849,1233373,1,1440398939
5475,2870849,2439867,1,1440398833
5476,2870849,2346802,1,1440398799
5477,689730,291315,1,1446064753
5478,2692363,368328,1,1446128710
5479,2692363,710856,1,1445793105
5480,2692363,429356,1,1445793005
5481,2692363,218673,1,1445792939
5482,2692363,154726,1,1445792812
5483,2692363,368328,1,1445792633
5484,2692363,2517363,1,1445239196
5485,2692363,2820907,1,1444199975
5486,2692363,710856,1,1444199877
5487,2692363,710856,1,1444199469
5488,2692363,2428134,1,1444199451
5489,2226785,312886,1,1446838477
5490,2226785,2782446,1,1446838441
5491,1825514,281499,1,1445978638
5492,1825514,77504,1,1445978507
5493,1825514,808406,1,1445978502
5494,1825514,1041119,1,1445978496
5495,1825514,76761,1,1445978484
5496,1825514,76761,1,1445978480
5497,1825514,460717,1,1445978472
5498,1825514,734196,1,1445978470
5499,1825514,1776330,1,1445978467
5500,1825514,2791339,1,1445978464
5501,1825514,343377,1,1445978460
5502,1825514,1093974,1,1445978451
5503,1825514,2002097,1,1445978324
5504,1825514,2002097,2,1445978310
5505,1825514,2002097,1,1445978309
5506,2211402,1672383,1,1446847013
5507,2211402,1672383,1,1446846986
5508,2211402,172958,1,1443709041
5509,2211402,1053452,1,1442742857
5510,2354103,79150,1,1444054290
5511,2354103,864147,1,1444054152
5512,2354103,428735,1,1444053955
5513,2354103,229338,1,1444053624
5514,2354103,2248141,1,1444053498
5515,2354103,269926,1,1444053480
5516,2354103,522516,1,1444048769
5517,2354103,2024094,1,1444048722
5518,1177164,901156,1,1445163812
5519,1175121,1352643,1,1444336720
5520,2838101,1607232,1,1445537185
5521,2838101,329739,1,1445537142
5522,2838101,1687569,1,1445536815
5523,2838101,1639032,1,1445536749
5524,740950,2339519,1,1443980339
5525,740950,2446062,1,1443716176
5526,2811479,397974,1,1445708457
5527,2811479,352749,1,1445708387
5528,2811479,1745250,1,1445708285
5529,2811479,846069,1,1445708129
5530,2811479,1751076,1,1445708019
5531,294041,709713,1,1446736828
5532,294041,1622238,1,1443182046
5533,294041,318608,1,1443182035
5534,1533529,2185462,1,1446897760
5535,1533529,72465,1,1446203244
5536,1533529,266412,1,1446203008
5537,1533529,1116248,1,1446202879
5538,1533529,1855604,1,1445685075
5539,1533529,1249278,1,1445176543
5540,1533529,685185,1,1445176480
5541,1533529,14996,1,1445176404
5542,1533529,2485059,1,1443856871
5543,1533529,1281925,1,1443856734
5544,1533529,1244196,1,1443433179
5545,1533529,2726619,1,1443433139
5546,1533529,2726619,1,1442749737
5547,1533529,1201171,1,1442749663
5548,1533529,2796479,1,1442749586
5549,1533529,1201171,1,1441966842
5550,2240090,1671851,1,1444312116
5551,2240090,1070234,1,1444312080
5552,2240090,75720,1,1444311927
5553,2240090,2772231,1,1444311784
5554,1295963,329509,1,1445586262
5555,1295963,27309,1,1445585610
5556,1240669,2224561,1,1446929788
5557,1240669,2224561,1,1445836148
5558,1240669,345173,1,1445614024
5559,1240669,384805,1,1445613924
5560,1240669,1659207,1,1444219416
5561,208487,2347083,1,1442506509
5562,208487,601067,1,1442506506
5563,208487,1906989,1,1442506502
5564,208487,1450468,1,1442506482
5565,208487,2397817,1,1442506464
5566,2104936,51967,1,1446751016
5567,2104936,734164,1,1446394270
5568,2104936,143284,1,1446394004
5569,2104936,29879,1,1446228365
5570,1042364,2309062,1,1444138403
5571,1042364,2600513,1,1443160827
5572,1042364,2295790,1,1443086064
5573,355950,2781618,1,1445544858
5574,867951,2715811,1,1446106561
5575,867951,2666340,1,1446106543
5576,867951,2666340,1,1446106505
5577,867951,863312,1,1446025678
5578,2106993,1120107,1,1446623711
5579,2106993,844002,1,1446207867
5580,2106993,2108165,1,1446207676
5581,2106993,1857507,1,1446147448
5582,2106993,1124220,1,1446036412
5583,2106993,2233533,1,1446036290
5584,2106993,309875,1,1446036281
5585,2106993,309875,1,1446036270
5586,2106993,2292605,1,1446036226
5587,2106993,1299074,1,1446036184
5588,2106993,1650533,1,1446035686
5589,2106993,1298192,1,1446035648
5590,2106993,429221,1,1446035565
5591,2106993,1120107,1,1446035499
5592,2106993,1106820,1,1444826262
5593,2106993,1980714,1,1444825861
5594,2154098,1017583,1,1446571291
5595,2154098,540887,1,1446383186
5596,2154098,699104,1,1445872229
5597,2154098,1550605,1,1445872164
5598,2154098,1550605,1,1445872012
5599,2154098,1550605,1,1445871946
5600,2154098,2649386,1,1445871937
5601,2154098,1069584,1,1445871921
5602,754281,2701383,1,1445113104
5603,970361,2726863,1,1446543713
5604,970361,723777,1,1446543689
5605,970361,1556223,1,1446543680
5606,970361,547164,1,1446543673
5607,970361,1386086,1,1446543288
5608,970361,112513,3,1446052592
5609,970361,112513,1,1446052533
5610,970361,2705323,1,1446052318
5611,970361,1130119,1,1446052138
5612,970361,1130119,1,1446052105
5613,970361,1130119,1,1446052065
5614,970361,507068,1,1444816997
5615,970361,1667311,1,1444811805
5616,2741882,871141,1,1446845461
5617,2741882,1003945,1,1445279429
5618,2741882,1560443,1,1445279402
5619,2741882,2358007,1,1445279329
5620,21439,214637,1,1446955447
5621,21439,636889,1,1446954818
5622,2619006,1644114,1,1446905684
5623,2619006,2026697,1,1446905590
5624,2619006,2451439,1,1446905514
5625,2619006,931519,1,1446905480
5626,2619006,931519,1,1446905476
5627,2619006,2128544,1,1446905473
5628,2619006,2625619,1,1446905456
5629,2619006,1867675,1,1446905452
5630,2702977,1530159,1,1443767448
5631,2702977,382824,1,1443601152
5632,2702977,573465,1,1443422290
5633,2702977,530041,1,1443422246
5634,2702977,2823595,1,1443422184
5635,2702977,27834,1,1442828155
5636,2702977,714423,1,1441785604
5637,2702977,27834,1,1441256399
5638,2702977,2287015,1,1440756080
5639,2702977,1716055,1,1440505060
5640,59010,699006,1,1444130729
5641,160897,774834,1,1445780293
5642,160897,2319015,1,1445266096
5643,160897,774834,1,1445266037
5644,160897,1383886,2,1445265972
5645,160897,437203,2,1445265714
5646,160897,437203,1,1445265617
5647,1824393,2771638,2,1446814633
5648,1824393,2771638,3,1446814633
5649,1824393,2771638,1,1446814620
5650,1824393,1837441,2,1446814531
5651,1824393,1837441,3,1446814531
5652,1824393,1837441,1,1446814512
5653,1824393,1460004,3,1446813879
5654,1824393,1460004,2,1446813879
5655,1824393,146943,1,1446813476
5656,1824393,2292469,1,1446813464
5657,1824393,1460004,1,1446813458
5658,1824393,95103,1,1442504339
5659,1824393,280737,1,1441905512
5660,2270859,1466450,1,1445062831
5661,2270859,1132800,1,1445062703
5662,2270859,2162351,1,1444852090
5663,2270859,1654604,1,1444851690
5664,2270859,1209840,1,1444851251
5665,2270859,741348,1,1444851223
5666,2057868,1761063,1,1446708802
5667,2057868,358156,1,1446460256
5668,2057868,993640,1,1446460255
5669,2057868,2361766,1,1446190913
5670,2057868,662302,1,1445595797
5671,2057868,2460014,1,1444986946
5672,2057868,993640,1,1444297825
5673,2432653,1227610,1,1446476621
5674,2432653,1706421,1,1445862079
5675,2432653,604278,1,1445861976
5676,2432653,2590849,1,1444317272
5677,2035342,2374658,1,1445691509
5678,1783439,2469440,1,1447015400
5679,1783439,749431,1,1447015155
5680,1783439,323805,1,1447014945
5681,1783439,149836,1,1447014850
5682,1166994,2116009,3,1444766067
5683,1166994,2116009,1,1444766022
5684,1166994,2116009,1,1444712862
5685,1166994,2116009,2,1444712812
5686,1166994,2116009,1,1444712771
5687,1166994,2644158,1,1444163523
5688,1166994,126842,1,1444134948
5689,1166994,2703767,1,1444132027
5690,1166994,2118963,1,1443801851
5691,1808263,246189,1,1445702108
5692,1128729,1373048,1,1446888527
5693,1128729,2833871,1,1446888374
5694,1128729,2113260,1,1446888295
5695,890525,2047524,1,1446549684
5696,890525,2034468,1,1446024820
5697,890525,653152,1,1445254080
5698,890525,2689330,1,1444744223
5699,890525,2689330,1,1444744191
5700,890525,766573,1,1444313717
5701,890525,1635760,1,1443861379
5702,890525,766573,1,1443757584
5703,890525,750267,1,1443757459
5704,894623,1494361,1,1445943843
5705,1947297,1287323,1,1446442697
5706,1947297,2085209,1,1446442694
5707,1947297,757533,1,1446442690
5708,1947297,2268069,1,1446442689
5709,2782885,990180,1,1446897932
5710,2782885,2344286,3,1446893925
5711,2782885,818314,3,1446893138
5712,2782885,818314,1,1446893050
5713,2782885,551357,1,1446893030
5714,2782885,2344286,1,1446892701
5715,2782885,1581527,1,1446892698
5716,2782885,568897,3,1446792962
5717,2782885,568897,1,1446792893
5718,2782885,1075280,1,1446792843
5719,2782885,2244507,1,1446741806
5720,2782885,245537,1,1446741799
5721,2782885,1270352,1,1446709061
5722,2782885,1075280,1,1446708894
5723,2782885,2789507,1,1446632401
5724,2388813,673299,1,1446806521
5725,2388813,1352341,1,1443166491
5726,1960561,1905081,1,1443194252
5727,1960561,2467395,1,1443194044
5728,1201832,1231082,1,1446908441
5729,313628,503772,1,1445888534
5730,415709,42438,1,1443730175
5731,415709,379275,1,1442953941
5732,415709,382296,1,1442953885
5733,415709,2059277,1,1442953876
5734,415709,2081155,1,1442953769
5735,415709,1839583,1,1442953737
5736,415709,1734876,1,1442953577
5737,415709,2102673,1,1442953393
5738,2772935,1436505,1,1446488450
5739,2772935,1278887,1,1446488247
5740,2772935,510657,1,1446488102
5741,2772935,847163,1,1446487965
5742,1294962,563902,1,1445700187
5743,1885872,823512,1,1443585641
5744,1885872,1719568,3,1443585496
5745,1885872,1742926,1,1443585441
5746,2639538,792226,3,1446727619
5747,2639538,792226,1,1446727564
5748,2639538,591661,1,1446727255
5749,2639538,1550379,3,1446722727
5750,2639538,1550379,1,1446722712
5751,2639538,1550379,3,1446652634
5752,2639538,1550379,1,1446652620
5753,2639538,2759240,3,1446628210
5754,2639538,2759240,1,1446628148
5755,2639538,2026315,3,1446627486
5756,2639538,2026315,1,1446627454
5757,2639538,656496,1,1446627260
5758,2639538,1550379,2,1446626389
5759,2639538,1550379,3,1446626389
5760,2639538,1550379,3,1446626270
5761,2639538,1550379,1,1446626184
5762,2639538,214637,3,1446625440
5763,2967219,523079,1,1441197319
5764,1547956,2730930,3,1445606060
5765,1547956,2730930,3,1445603303
5766,1547956,2730930,1,1445603293
5767,1547956,2730930,1,1445586250
5768,1547956,1822566,1,1445507787
5769,1547956,1224560,1,1443101238
5770,1547956,358291,1,1442325556
5771,1547956,358291,1,1442325525
5772,1547956,358291,1,1442238049
5773,1547956,1261673,1,1442235485
5774,1547956,1616010,1,1442231009
5775,1547956,35017,3,1442230673
5776,1547956,35017,1,1442230596
5777,1547956,1215058,1,1442230533
5778,1547956,1616010,1,1442230386
5779,1547956,358291,1,1441908563
5780,1547956,1101094,1,1441907536
5781,1547956,358291,3,1441872692
5782,1547956,358291,1,1441872691
5783,1547956,965168,2,1441872670
5784,1547956,965168,3,1441872670
5785,1547956,965168,1,1441872669
5786,1547956,823204,1,1441872629
5787,1547956,1621609,1,1441872458
5788,1547956,2120015,1,1441872407
5789,1547956,1025827,1,1441872308
5790,1547956,766133,1,1441637448
5791,1547956,358291,1,1441637424
5792,1547956,2035501,1,1441637185
5793,1547956,199523,1,1440147541
5794,324259,992143,1,1446828662
5795,324259,992143,1,1446828621
5796,324259,992143,1,1446538341
5797,324259,2778525,1,1446486120
5798,324259,510339,1,1444064779
5799,324259,2499084,1,1442646942
5800,324259,2283920,1,1442646553
5801,324259,355673,1,1442419215
5802,324259,1956815,1,1442418800
5803,2797238,30878,1,1446020870
5804,2797238,684160,1,1441176599
5805,2797238,1561000,3,1441175900
5806,2797238,1561000,3,1441175629
5807,2797238,1561000,2,1441175629
5808,2797238,1561000,1,1441175541
5809,2797238,1345572,3,1441175528
5810,2797238,1345572,2,1441175528
5811,2797238,1345572,1,1441175334
5812,2797238,756354,1,1441124564
5813,2797238,66733,1,1440951480
5814,634553,1861809,1,1447009732
5815,634553,1917340,1,1447009333
5816,634553,1917340,1,1447009306
5817,634553,1490268,1,1444589693
5818,2467514,989981,1,1445076164
5819,2186942,1928641,1,1442333437
5820,946464,960851,1,1443467727
5821,946464,1071480,1,1443467644
5822,1126082,1966003,1,1446731460
5823,65219,2577886,1,1446711005
5824,65219,2577886,1,1446710562
5825,65219,343377,1,1446475079
5826,65219,1776330,1,1446034472
5827,79557,116630,1,1445593158
5828,1834694,108752,1,1446119954
5829,1834694,2154209,1,1444714725
5830,2799303,1323393,1,1446467298
5831,2799303,1175356,1,1446467165
5832,2799303,2471467,1,1446466397
5833,2799303,2002259,1,1446466253
5834,2799303,2531422,1,1446027131
5835,2799303,921943,1,1446026931
5836,2799303,2572975,1,1446026514
5837,2799303,104971,1,1446026336
5838,2799303,244714,1,1446026298
5839,2799303,603719,1,1446026090
5840,2799303,2795582,1,1446025926
5841,2799303,1131560,1,1446025780
5842,2799303,1414753,1,1446024750
5843,2799303,21333,1,1446024616
5844,2799303,2106311,1,1446020630
5845,458440,1644811,1,1442829203
5846,458440,1972963,1,1442829194
5847,458440,2515274,1,1442829191
5848,458440,2116876,1,1442829161
5849,15669,417991,1,1444585230
5850,15669,356222,1,1444585105
5851,15669,817634,1,1444332941
5852,15669,1136124,1,1444332534
5853,15669,2549521,2,1444332482
5854,15669,2549521,1,1444332396
5855,15669,352965,1,1444332109
5856,15669,871728,1,1443705509
5857,2548733,1982510,1,1443602641
5858,2548733,1006232,1,1443602536
5859,2548733,879790,1,1443602448
5860,2548733,1982510,1,1443602415
5861,2023118,1319581,1,1446471283
5862,2023118,778416,1,1446109891
5863,2023118,35677,1,1445605273
5864,2023118,632512,1,1445605251
5865,2023118,1450555,1,1443681399
5866,2023118,2524384,1,1443681021
5867,644815,1055703,1,1447000684
5868,644815,2207091,1,1446622253
5869,644815,2134619,1,1446539826
5870,644815,2134619,1,1446539778
5871,644815,2818698,1,1445517207
5872,1517264,1755874,1,1446245080
5873,1517264,2546822,1,1446245072
5874,1517264,1436236,1,1445623423
5875,1517264,1843411,1,1445443007
5876,1517264,1620247,1,1444762944
5877,1517264,1770109,1,1444473092
5878,1517264,1770109,1,1444473044
5879,1517264,640181,1,1441179129
5880,1517264,640181,1,1441179128
5881,1517264,640181,1,1441179127
5882,2782930,2313894,1,1446056656
5883,2782930,1113998,1,1445376490
5884,2782930,1777889,1,1445376481
5885,2782930,1777889,1,1445376382
5886,2782930,2313894,1,1445376229
5887,2782930,192529,1,1443593617
5888,2121428,2165625,1,1446640586
5889,2121428,1157713,1,1446640550
5890,2121428,2609037,1,1446639700
5891,2121428,2018868,1,1446639619
5892,2121428,1706390,1,1446639451
5893,2121428,1963504,1,1446542884
5894,2121428,2349039,1,1446542562
5895,2121428,1660513,1,1446542310
5896,1593045,2816640,1,1444861145
5897,110294,2228095,1,1441939684
5898,2090617,2468829,1,1444641190
5899,1615577,1386412,1,1446060699
5900,1615577,1244196,1,1446060603
5901,1615577,1124313,1,1446060426
5902,1048283,1356051,1,1446884039
5903,2197213,334893,1,1445268516
5904,2197213,2195112,1,1444379668
5905,2197213,69921,1,1442382729
5906,2197213,2702433,1,1442382671
5907,2197213,1092821,1,1442296895
5908,534244,1345329,1,1446444978
5909,1900261,2706788,1,1440069848
5910,1900261,2447560,1,1440069754
5911,1900261,2324742,1,1440069740
5912,1900261,845879,1,1440069724
5913,1574632,1513499,1,1446664684
5914,1574632,2653551,1,1445872412
5915,1574632,2430209,1,1443370158
5916,1165033,2517180,1,1442231615
5917,659180,2786880,1,1445507092
5918,659180,1799607,1,1444218503
5919,1748468,194241,1,1445957861
5920,1748468,194241,1,1445957832
5921,1748468,194241,1,1445957486
5922,1748468,1656352,1,1445836257
5923,1748468,1656352,1,1445836200
5924,1748468,1037586,1,1445836102
5925,1748468,917243,1,1444799500
5926,1748468,1823258,1,1444799185
5927,1748468,1823258,1,1444799119
5928,1748468,2266859,1,1442752589
5929,1748468,2266859,1,1442752565
5930,1218288,2339881,1,1442774878
5931,1218288,168219,1,1442774704
5932,1218288,2273913,1,1442774618
5933,1525489,2623634,1,1442662960
5934,2172663,1543887,1,1446840661
5935,1304778,606905,1,1446980217
5936,1304778,2734492,1,1446980199
5937,1304778,2246580,1,1446980123
5938,1304778,1920047,1,1446980122
5939,198393,2399085,1,1446546500
5940,198393,1259730,1,1440598380
5941,198393,2305882,1,1440598257
5942,198393,362315,1,1440598194
5943,198393,2550622,1,1440598164
5944,198393,361776,1,1440598139
5945,198393,979942,1,1440598070
5946,198393,1016470,1,1440597954
5947,198393,906846,1,1440597911
5948,198393,906846,1,1440597880
5949,198393,1545422,1,1440597765
5950,198393,1715967,1,1440597449
5951,198393,568896,1,1440597430
5952,198393,689938,1,1440161346
5953,198393,2812038,1,1440161326
5954,1873659,2205780,1,1446575238
5955,1873659,2778525,1,1445422049
5956,1873659,1141074,1,1445369078
5957,1873659,1141074,1,1445336594
5958,1873659,2702433,1,1444403552
5959,1873659,1310213,1,1444403449
5960,1873659,2659798,1,1444155164
5961,1620266,1019348,1,1445853320
5962,1620266,1961784,1,1445851954
5963,1620266,2231607,1,1445851912
5964,1620266,489476,1,1445851733
5965,1620266,344546,1,1445851108
5966,1620266,1788871,1,1444314483
5967,808702,1930615,1,1444896964
5968,808702,1605100,1,1444896919
5969,808702,817567,1,1444758556
5970,808702,2767539,1,1444738936
5971,808702,1871212,1,1444738807
5972,808702,998229,3,1444122838
5973,808702,998229,3,1444122837
5974,808702,998229,1,1444122794
5975,808702,1828210,1,1444122693
5976,808702,2392183,1,1444113854
5977,808702,445206,1,1444113777
5978,102145,1903873,1,1444741036
5979,102145,555605,1,1444740861
5980,552577,2256107,1,1445451118
5981,552577,88706,1,1445450820
5982,552577,941728,1,1445450105
5983,552577,15093,1,1445449903
5984,552577,822789,1,1445449847
5985,552577,2279215,1,1445449771
5986,552577,757725,1,1445449716
5987,552577,1146214,1,1445449470
5988,552577,2454045,1,1445449458
5989,1259274,1380378,1,1446125690
5990,1259274,1954836,1,1444807278
5991,1259274,1954836,1,1444302106
5992,1298188,287897,1,1443865126
5993,540429,1336370,1,1446195131
5994,540429,2680615,1,1446106441
5995,1156879,579292,1,1447018785
5996,1156879,1717400,1,1447018764
5997,2692880,491817,1,1446730404
5998,1144792,401874,1,1446151797
5999,1490708,2176438,1,1443858128
6000,474113,1173656,1,1444753746
6001,474113,1899529,1,1444753634
6002,474113,1138081,1,1444514695
6003,474113,1875083,1,1443550993
6004,474113,200442,1,1443550911
6005,474113,1203496,1,1442520446
6006,474113,2364757,1,1442520340
6007,474113,1176503,1,1441489093
6008,474113,1312450,1,1440769867
6009,474113,1335834,1,1440736803
6010,2418456,2451092,1,1444569256
6011,2418456,445953,1,1444568860
6012,2418456,445953,1,1444568844
6013,2418456,218571,1,1441045430
6014,2078491,2556082,1,1445804437
6015,1219546,1716010,1,1445778127
6016,1219546,2660769,1,1441904625
6017,1219546,1986551,1,1440340684
6018,1219546,2765981,1,1440340632
6019,2135841,2366062,1,1445875827
6020,2135841,2807989,1,1444724893
6021,505634,2579533,1,1446639239
6022,1335075,576016,1,1446131768
6023,1335075,1834688,1,1446131700
6024,1335075,2293318,1,1446124179
6025,1335075,454732,1,1446124179
6026,1335075,2686169,1,1446124074
6027,1335075,2365168,1,1446124070
6028,1335075,2587035,1,1446123913
6029,1335075,938781,1,1446123906
6030,1335075,1104826,1,1445969069
6031,1335075,691407,1,1445968868
6032,1335075,1921513,1,1445968233
6033,1335075,831358,1,1445968214
6034,1335075,1908061,1,1445968207
6035,1335075,2009020,1,1445968176
6036,1335075,913708,1,1445967731
6037,1335075,2806579,1,1445967716
6038,1335075,1261539,1,1445967715
6039,1335075,1261539,1,1445952679
6040,1335075,1261539,1,1445952678
6041,1335075,407396,1,1443954054
6042,2969380,612922,1,1445884682
6043,2969380,804376,3,1445884549
6044,2969380,804376,1,1445884512
6045,2969380,1445872,1,1445883714
6046,2969380,1704140,1,1445883200
6047,2969380,2112888,1,1445599272
6048,2969380,670600,1,1445599224
6049,2969380,1260108,1,1445598032
6050,2969380,368950,1,1445597969
6051,2969380,1476863,1,1445597929
6052,2969380,2339881,1,1445597825
6053,2969380,299810,1,1445597769
6054,2969380,662013,1,1445597713
6055,2969380,2338717,1,1445597697
6056,2969380,1894982,1,1445597678
6057,2969380,2297191,1,1445597492
6058,2969380,142739,1,1445597308
6059,2969380,694889,1,1443885237
6060,2969380,443494,1,1443885204
6061,2969380,973863,1,1443885145
6062,2969380,509488,1,1443884986
6063,2969380,2056806,1,1443884964
6064,2969380,538589,2,1443883877
6065,2969380,2104059,1,1443883719
6066,2969380,413607,1,1443883672
6067,2969380,1833612,1,1443883612
6068,2969380,227441,1,1443883567
6069,2969380,1676367,1,1443883450
6070,2969380,2112888,1,1443883326
6071,2969380,2112888,1,1443883182
6072,2969380,252648,1,1443883116
6073,2969380,2343029,1,1443883094
6074,2969380,2111672,1,1443881738
6075,2969380,1878128,1,1443881656
6076,2969380,953771,1,1443881218
6077,2969380,1757526,1,1443881048
6078,2969380,1837434,1,1443881002
6079,2969380,2632714,1,1443880916
6080,2969380,1367536,1,1443880901
6081,2574120,118460,1,1446797814
6082,2574120,558173,1,1446797770
6083,2574120,1808679,1,1446706896
6084,2574120,118460,1,1446637533
6085,2574120,1366508,1,1446543978
6086,1079082,893923,1,1446653754
6087,1079082,1250,1,1446653735
6088,1079082,1811435,1,1445789455
6089,1079082,549196,1,1445542149
6090,1079082,1679068,1,1445542111
6091,1079082,549196,1,1444292532
6092,2371371,1649319,1,1446061312
6093,2371371,940554,1,1446060854
6094,2371371,600014,1,1445615308
6095,2371371,635848,1,1445199032
6096,2371371,659909,1,1445198928
6097,2371371,1843536,3,1445198696
6098,2371371,1843536,2,1445198696
6099,2371371,1843536,1,1445198615
6100,2371371,10339,1,1445198541
6101,2371371,1004023,1,1445198508
6102,2371371,1033580,1,1443598464
6103,2371371,829842,1,1442736737
6104,2324786,1271989,1,1443037986
6105,2324786,1894824,1,1443037965
6106,2324786,34999,1,1443037949
6107,2324786,34999,1,1443037928
6108,978734,1048926,1,1446642431
6109,978734,2506838,1,1446642256
6110,978734,175992,1,1446642242
6111,978734,2503071,1,1446642206
6112,978734,1521507,1,1444846079
6113,978734,1248908,1,1444846050
6114,978734,1544476,1,1444846033
6115,978734,302371,1,1443110542
6116,978734,522240,1,1443110525
6117,978734,2611199,1,1443110496
6118,978734,2611199,3,1443110485
6119,2029359,1349839,1,1446623202
6120,1212208,2404405,1,1444974871
6121,1212208,1434088,1,1442764275
6122,1212208,2393267,1,1441858051
6123,2680626,2387329,1,1444296395
6124,2680626,2104587,1,1444296346
6125,2680626,163403,1,1444208906
6126,2680626,1310213,1,1442924109
6127,2680626,631659,1,1442924047
6128,2680626,288111,1,1441969659
6129,382259,2736706,1,1444654824
6130,382259,724000,1,1444654680
6131,382259,2549027,1,1444654615
6132,382259,4716,1,1444654613
6133,382259,2484070,1,1444654529
6134,382259,2116450,1,1444654377
6135,1000082,317604,1,1445189147
6136,1000082,14656,1,1443108377
6137,1955639,1984327,1,1445955067
6138,2527034,818253,3,1444291846
6139,2527034,818253,3,1444291825
6140,2527034,818253,1,1444291679
6141,1886012,2444373,2,1441644205
6142,1886012,1776704,2,1441644180
6143,1886012,1627100,2,1441569262
6144,1886012,2792577,2,1441455490
6145,1886012,2789238,1,1441455480
6146,1886012,2789238,2,1441455479
6147,1886012,1107712,2,1441455383
6148,1886012,588946,1,1441455328
6149,1886012,401133,3,1441449132
6150,1886012,401133,2,1441449132
6151,1886012,401133,1,1441449125
6152,1886012,1952113,2,1441224502
6153,1886012,1833051,2,1441224497
6154,1886012,2770828,1,1441224321
