user_id,recommended_items
2281966,2778525 1244196 1386412 657183 2791339
2282166,2031981 1181698 2466095 1443706 2103306
2282520,657183 1162250 1244196 343377 536047
2282561,35505 478401 1022000 1038899 1084945
2283428,780745 149048 1708630 498830 1681744
2283807,2778525 1244196 1386412 657183 2791339
2283864,2002097 1386412 2593483 2791339 784737
2284012,2547974 634336 303841 357792 1832780
2284427,979877 1298 2364287 2193022 259473
2284446,15116 99573 441284 546012 570533
2285541,1069281 657183 2313894 1443706 1953846
2285985,2778525 1244196 1386412 657183 2791339
2286153,1242418 1823332 2168690 820582 2797325
2286328,743270 160999 1532373 1059979 2778525
2286347,826940 2168050 1113937 70587 817727
2286388,1904258 901643 1228236 1587251 367278
2286624,2159515 2427786 2342287 984686 608508
2286758,2778525 1244196 1386412 657183 2791339
2287046,49286 131280 162175 248197 362798
2287277,1317915 2712481 625711 2734883 1636910
2287717,794359 1060553 1955140 2135254 2755897
2287738,2778525 1244196 1386412 657183 2791339
2288015,1031311 2454842 1883 1576165 18111
2288019,2519166 99785 123726 419858 469059
2288091,1795698 452109 497264 763356 1151800
2288522,1573395 833813 2247652 1730302 131076
2288529,2614865 2295534 971284 870096 1227448
2288829,2588187 2123151 975853 2575832 1446413
2288987,1244196 1386412 784737 1576126 2002097
2289173,1863699 2506331 827293 1900912 2120228
2289837,908778 1536621 674319 2273864 2546751
2289904,809831 2740178 1413943 1792155 364711
2290256,212518 305915 497948 696503 854322
2290503,1330328 2083881 34611 265522 2705759
2290581,2222699 2257514 2477069 2584256 1381913
2290985,46844 170645 1222747 2331875 2336722
2291025,108908 510422 554296 408362 1455747
2291073,657183 1162250 1386412 830073 2002097
2291171,2778525 1244196 1386412 657183 2791339
2291527,1659407 2122917 2797267 2013441 2593483
2291726,657183 823512 980935 1244196 538069
2291899,145191 849854 712899 1251276 16014
2292516,439644 23338 80798 330836 369339
2292626,1953745 2086053 535530 2076321 1837308
2293001,2778525 1244196 1386412 657183 2791339
2293158,71071 302847 1172081 1343263 1484324
2293529,2778525 1244196 1386412 657183 2791339
2293572,2824005 2674261 2417846 1224848 2545108
2293588,1194436 297006 595303 2038259 2581784
2294647,2778525 1244196 1386412 657183 2791339
2294991,1381056 1100529 2483760 637452 2440098
2296077,776006 2778525 1244196 1386412 657183
2296357,58794 1105047 1452454 2150096 1310203
2296403,1529678 2725896 1012881 1021178 1106839
2296423,1025299 789804 2820720 512040 526501
2296510,390926 1629741 527751 453607 507069
2296564,2778525 1244196 1386412 657183 2791339
2296967,2778525 1244196 1386412 657183 2791339
2296978,2778525 1244196 1386412 657183 2791339
2297569,636889 2025696 2277911 2480726 2147137
2297698,411829 2345374 2695230 2712349 698983
2298495,2240006 2308478 1876970 1925971 2233456
2298949,1491437 45379 103339 1602238 1692461
2300813,2007152 2183288 2269283 131092 1796526
2301607,335883 1816214 2336737 2383948 2440692
2302112,557005 457843 1687188 176021 340121
2302378,2778525 1244196 1386412 657183 2791339
2302549,2778525 1244196 1386412 657183 2791339
2303543,345350 66526 1469715 653600 2759578
2303731,1069281 2313894 1443706 657183 266412
2303866,1238664 1630864 1773591 1830946 1966116
2304241,2077469 1301316 1797181 2376419 1115215
2304729,682343 2047122 2193276 264579 789241
2304761,80050 359960 620098 645343 686904
2305336,2778525 1244196 1386412 657183 2791339
2305350,2778525 1244196 1386412 657183 2791339
2305408,42828 2448401 2131853 1902524 1096094
2305574,2483847 452602 1086821 1395333 1157406
2305732,745159 849943 230884 1732045 475204
2305827,1755502 1203065 231115 2157347 1867675
2305919,1598301 2288524 1826078 2745297 505157
2306689,330829 1104995 1951385 1124864 444662
2306745,657183 536047 343377 1162250 1386412
2306988,653600 2759578 2581013 373924 442759
2307382,1953846 1069281 1443706 1679143 468120
2307415,497989 984090 2630512 2803779 1778916
2307561,2380306 1801026 1398027 1352609 88494
2307688,657183 784737 1244787 1162250 536047
2307871,1772142 863621 1928209 2048794 2072842
2308045,2778525 1244196 1386412 657183 2791339
2308966,1919327 1042196 2611099 2488684 2436828
2309392,241272 595303 1189044 1420628 2268052
2311572,2454364 2221789 1196930 1695360 85181
2311784,2546067 1486827 1677080 1085314 1305260
2312062,1244196 1069281 1047625 2796479 657183
2312387,823512 1244196 2310939 1156803 1241609
2312404,1759421 455510 1490074 1690058 935484
2312475,105672 357132 1949516 59697 163239
2312907,1027027 993792 1302621 82635 2635038
2313306,1244196 472040 657183 784737 1162250
2313435,558130 1063349 1180811 1728700 2775447
2313519,2360755 727569 1885406 2020029 755568
2313548,40810 558807 2562353 213150 1322591
2314006,1080265 2774804 229304 2462072 1988160
2314607,77356 164623 1520277 1443706 1770648
2314668,1525604 2270467 1180757 1573067 2473621
2315000,1847178 1970210 597911 2205419 459748
2315052,657183 1386412 784737 343377 1519543
2315222,810121 2712821 969821 2213987 1051848
2315248,1867559 33416 275533 804799 2056058
2315480,2778525 1244196 1386412 657183 2791339
2315811,2164654 259808 650449 22987 1876143
2316072,2635038 300053 779190 2736894 82635
2316848,346445 1284541 1443939 1601728 2056778
2317145,209268 793147 1739978 1872940 2470973
2317311,2573055 1518024 180758 1008634 1581556
2318241,657183 1984327 784737 536047 1386412
2318841,810822 2300134 1931528 2353771 2181021
2319046,525385 1814343 712899 2616539 13158
2319784,1602693 1840796 986640 1234266 1312681
2320291,1053542 823512 1244196 2310939 1241609
2320317,803050 750033 1363266 1736719 278732
2320333,1686060 609124 2761056 2251758 2015500
2321110,2778525 1244196 1386412 657183 2791339
2321289,249891 1031373 2280023 855714 811774
2322058,2778525 1244196 1386412 657183 2791339
2322204,794156 47583 2057538 1059229 919702
2322276,1162250 784737 343377 2459081 468120
2322291,1513499 1386412 807419 784737 1069281
2323076,1165605 478208 109948 63982 1636910
2323094,2778525 1244196 1386412 657183 2791339
2324120,1514040 484561 135566 2235089 714105
2324268,2746931 233519 1757748 898224 1661327
2324424,1448046 765369 680037 1644894 2671233
2324731,986950 291669 484085 1835742 1907046
2325797,2778525 1244196 1386412 657183 2791339
2325987,1376058 2552217 291669 1983330 823816
2326076,1835742 291669 215982 892333 2760857
2326506,2058949 623006 675571 1490586 1898545
2326517,221890 1430325 525385 1330328 1823827
2326675,2778525 1244196 1386412 657183 2791339
2326763,1150105 1604535 2034468 2778525 1244196
2326830,70718 569883 994225 222596 1850494
2327087,2778525 1244196 1386412 657183 2791339
2327767,105683 411934 963539 1407337 778170
2328470,1164968 38932 2164559 1308032 1414197
2328629,2160707 367536 878413 144616 1915773
2329529,1981831 660938 1113937 739398 2270418
2329577,2778525 1244196 1386412 657183 2791339
2329730,915880 2041285 2113260 1198445 2475871
2329807,612155 931519 1888822 1407200 1422357
2330338,2778525 1244196 1386412 657183 2791339
2331279,2778525 1244196 1386412 657183 2791339
2331786,2086041 215982 1636910 2235265 487795
2331986,766060 1574295 2489267 399596 2003041
2332344,1162250 343377 784737 1732848 1386412
2332527,1053542 823512 903336 1614597 1244196
2332701,1528474 2143484 216809 736205 60917
2332823,1053542 657183 1069281 1162250 784737
2334609,1717859 1420041 443921 537938 756811
2334893,2521699 109060 1756989 2307683 2413063
2335168,2778525 1244196 1386412 657183 2791339
2335267,1009151 687732 1244196 2637434 310141
2335822,1683943 1004359 875358 2813967 2345556
2336203,1519543 2712481 731325 2635038 226371
2336830,952054 227187 964435 977056 2621330
2337182,2778525 1244196 1386412 657183 2791339
2337390,265262 617610 461779 768341 1469619
2337496,374376 1878292 1443706 2625619 1074013
2337567,1514815 2148901 1982016 1122461 1506186
2337929,1167493 1257566 1983757 1382652 2287892
2338135,2183922 1120107 2287939 2140236 2687682
2338299,499178 988691 849943 2342153 311944
2338951,45572 1538496 1543175 1011796 491795
2339624,784737 2002097 657183 1162250 1092821
2339672,2778525 1244196 1386412 657183 2791339
2339899,1928254 472040 665194 943964 2239159
2340153,2372201 1508978 1460321 2718892 5964
2340351,1757829 241272 977459 2512414 2469440
2340595,1162250 343377 1244196 2002097 2791339
2340744,973863 1233541 2519166 1962428 1051740
2340947,2424087 117717 228312 891003 1215499
2341190,2310939 823512 2778525 2002097 1947571
2341308,1631649 96176 1190860 2179252 1328208
2341602,333000 518483 1317721 1413978 1799341
2341629,24249 784181 1634003 260770 1233396
2341694,2694051 1682925 1466906 1576725 650475
2342264,1149693 2257200 1074013 254079 2625619
2342332,1519543 1317915 2635038 2736894 1770012
2342581,2025255 50578 504216 1329627 1882927
2344973,1162250 343377 784737 1244196 1386412
2345271,1404212 1456599 5518 13989 19469
2345951,1017258 1746884 2364561 372553 803454
2346121,792625 1499969 1282411 2434041 559604
2346150,2778525 1244196 1386412 657183 2791339
2346468,1384910 1217083 1755502 2669262 2219078
2346777,1579979 655997 1786895 2806701 2181219
2346918,1040073 859242 249347 1102514 1105971
2346964,2770160 457843 1018651 2446758 399435
2347323,2086041 1376058 892333 882543 2491223
2347537,85324 436751 742884 939619 2753628
2347594,2778525 1244196 1386412 657183 2791339
2348600,2778525 1244196 1386412 657183 2791339
2349397,1106600 2802026 1109355 655238 612155
2349456,283000 1078117 2043058 1938924 1678882
2349961,2002097 536047 2791339 784737 2593483
2350484,2778525 1244196 1386412 657183 2791339
2350596,133567 527236 810121 2127477 1876513
2350800,1194702 1010774 1886261 1891069 1943815
2350814,708233 2358519 2376001 1993747 364486
2350940,2778525 1244196 1386412 657183 2791339
2350955,552975 2542408 140043 2094129 275111
2351231,2166540 1397388 2121433 986950 400054
2351256,2778525 1244196 1386412 657183 2791339
2351628,1576882 596844 1576930 1913668 2177985
2352054,53378 815193 1843346 2509446 1351252
2352087,2164654 51652 781705 522809 1876143
2352971,198593 937062 997522 1427636 1894492
2353014,1162250 1443706 784737 536047 2114766
2353857,1418284 1124978 303900 779545 1141852
2353861,2082227 2804230 832182 2732053 1355174
2354181,468120 2420135 2026628 2459081 650831
2354360,2323055 936220 979842 1084682 1845780
2354458,2476988 666203 1309260 2227722 345223
2354591,2834822 1031373 1619669 2548861 628817
2354698,1576882 853132 327593 196538 231858
2355124,1244196 1069281 784737 1047625 2796479
2356022,2133110 831285 1572028 1621432 32444
2356324,1244196 1443706 1069281 657183 2796479
2356604,1666314 2324713 857570 2149080 2230321
2357312,221434 364711 1095300 1173033 1847452
2357913,1215318 2456002 1885793 178064 30281
2358147,558044 993687 1517440 2358275 1761908
2358172,633764 1029255 1986723 2046613 198050
2358721,2313894 1053542 1953846 657183 1443706
2358890,1366236 2604681 24756 2268961 816307
2359079,2778525 1244196 1386412 657183 2791339
2359250,1244787 1386412 2002097 1092821 657183
2359473,472040 1244196 2778525 1053542 723096
2359612,2778525 1244196 1386412 657183 2791339
2359649,2094950 2699201 1338724 2749962 279477
2359875,1892937 1828149 2092898 709939 796318
2360062,1461005 864688 2735506 2333661 2364286
2360761,1069281 657183 2313894 1443706 1953846
2361044,2436828 1042196 1781580 1318901 2802608
2361142,2778525 1244196 1386412 657183 2791339
2361212,1028918 1971458 2273864 2654650 394095
2361622,783982 848235 1438622 1777103 325294
2361865,183393 430061 748155 1288760 1372707
2362114,1386412 657183 343377 1984327 1092821
2362352,473671 904905 2778525 1244196 1386412
2362924,1572946 1793344 1024971 1444980 2048559
2363184,2387353 2651295 1169211 1260299 1683477
2363426,660938 1981831 1811731 2770369 579230
2363516,1947571 518587 49552 559025 945922
2364381,2491392 2741243 2496877 1065390 1646829
2364598,182150 190790 1972717 335312 409440
2364891,2778525 1244196 1386412 657183 2791339
2366070,1212042 97392 815376 978379 304129
2366981,2226776 2141668 2654278 1961467 1626423
2367476,2361163 1592083 1146233 1573395 833813
2367618,2778525 1244196 1386412 657183 2791339
2367766,1069281 2313894 657183 1443706 1953846
2367821,1877867 2797144 2581013 166340 328388
2367978,47583 592140 2506235 2481379 1212859
2368801,1898849 1857507 398611 1513537 1533470
2369002,1157061 1194849 1656083 2041741 2675368
2369213,129490 2164638 786326 2450186 2813196
2369556,784737 2741243 2002097 1162250 1386412
2370594,1574503 2200859 641200 1144348 1306320
2371165,459760 808917 1695664 247719 991452
2371217,744945 2359866 336191 1317156 160177
2371324,2778525 1244196 1386412 657183 2791339
2371616,2778525 1244196 1386412 657183 2791339
2371778,192552 884067 1630977 46844 2539223
2371923,1849026 1902035 2612833 2833652 648288
2372268,2106311 657183 1162250 2791339 2423978
2372523,541636 1159572 1571481 346445 740949
2372611,100343 504015 1065643 1210470 1919608
2372758,56871 2460307 1056953 1246385 613698
2372905,2778525 1244196 1386412 657183 2791339
2373305,657183 1386412 536047 1067189 343377
2373320,2778525 1244196 1386412 657183 2791339
2373642,2778525 1244196 1386412 657183 2791339
2373768,1069281 2313894 657183 1443706 1953846
2373788,2778525 1244196 1386412 657183 2791339
2373911,1366236 876529 2031674 1049977 1642381
2373952,2093466 984686 1874092 479431 1615202
2374254,1689895 2546303 2025243 665666 645719
2374360,116348 275342 384868 440405 700622
2374731,2523343 1604535 1812491 1858671 1720816
2374787,2100399 2688816 1931528 701000 2778525
2375054,784737 445289 657183 1984327 2796479
2375244,717429 2280570 680037 1644894 2671233
2375261,2709957 161806 178441 283786 349137
2375289,2778525 1244196 1386412 657183 2791339
2375368,569889 266412 2466095 1854085 2313894
2375425,410967 2754416 2094950 2143054 139588
2375707,2778525 1244196 1386412 657183 2791339
2376358,2366261 2015500 1524884 2699781 258902
2376979,2778525 1244196 1386412 657183 2791339
2377003,553479 305291 1007394 302020 2456050
2377116,2778525 1244196 1386412 657183 2791339
2378010,646332 2410410 1123622 2605954 16625
2378030,1641724 1462717 1810275 550135 877276
2378825,1456599 234084 1095035 919459 1550345
2379252,712901 1407200 1443706 563728 2820443
2379726,379493 2598017 491795 2428073 1577332
2379760,823836 1023359 1061985 1093217 1137776
2380123,554226 1922179 452334 339227 377222
2380125,2280352 241436 341244 665969 1165366
2380232,466016 1560694 2298895 419434 779926
2381850,2778525 1244196 1386412 657183 2791339
2381943,1162250 784737 343377 1386412 2002097
2382107,343377 784737 1386412 2791339 1984327
2382181,1870216 1796526 2027876 2368407 2285913
2382386,2374214 1694879 72465 657183 79531
2383174,1829159 2239276 839112 166678 2781938
2384139,2778525 1244196 1386412 657183 2791339
2385115,657183 1092821 343377 1162250 536047
2385345,1244196 1069281 1047625 2796479 784737
2385741,811401 1967426 512624 720668 1259558
2386065,264491 109948 1130719 1585611 232709
2386112,1796526 2608498 1181421 2295019 666394
2386234,636889 203429 1946749 557043 637195
2386424,2002097 2092767 2174514 894179 2770021
2386723,73464 737856 2432382 2441072 1515214
2386765,1317915 1244787 2501356 1386412 1325341
2387032,731 1391673 147315 232709 265048
2387044,2778525 1244196 1928254 784737 1809836
2387379,657183 1244196 784737 1069281 1386412
2387689,2148400 140189 2700743 840267 1310656
2387982,2786340 19716 1790293 1446664 365079
2388215,288342 704099 2431623 566295 1840607
2388446,2113458 1745064 1794685 1758661 218417
2388602,711679 47583 1488958 984114 1044622
2388843,1382986 310350 1465560 1527872 2137463
2388902,1140869 2778525 278589 1244196 1585438
2389127,232709 265048 449238 579628 595858
2389680,701000 410738 1812156 413632 1571417
2390136,340811 1008813 405169 384564 617661
2390428,1514815 1343112 1506186 651853 2698057
2390544,1036599 306921 1971713 2573055 1241464
2390579,1121920 81058 2792545 2471602 206880
2390671,1155817 134458 2491392 175992 984114
2390852,2413442 2694467 419902 673288 1468004
2390854,2778525 1244196 1386412 657183 2791339
2390922,1966651 1827114 275376 709896 1003692
2391008,2002097 1386412 784737 343377 1162250
2391426,2086041 2235265 986950 1835742 2760857
2391505,2778525 1244196 1386412 657183 2791339
2391783,2708595 850402 1130555 2232719 525397
2392348,130558 1251946 2406122 2610539 1982016
2393602,818658 1162250 37560 449984 874791
2393606,2778525 1244196 1386412 657183 2791339
2394343,1488958 1212859 592140 467332 18121
2394373,1447547 604795 1516336 2391945 1096094
2394563,625288 2799198 2558299 468250 1877867
2394828,2778525 1244196 1386412 657183 2791339
2395092,1604761 1388842 2184058 261501 1857266
2395122,1162250 343377 784737 1244196 1386412
2395128,2778525 1244196 1386412 657183 2791339
2395734,2132109 58561 2377283 2427862 850021
2395860,828051 2163385 9737 387757 2069422
2395980,2668025 1793593 158175 595475 2080804
2396341,2393265 968868 2808310 284832 697880
2396536,2389452 415358 168502 1881055 380461
2396678,744150 1031145 1547988 1963993 2398424
2396788,2778525 1244196 1386412 657183 2791339
2396830,908778 2654650 1536621 2273864 674319
2396920,417300 1903894 2218060 2381297 2698738
2397067,909904 1556166 121727 1022976 111466
2397405,2778525 1244196 1386412 657183 2791339
2397516,1218790 1105087 2684504 194778 2316200
2397859,2778525 1244196 79531 1053542 1595372
2397954,439672 1306449 359057 1855004 2112471
2398206,2362507 1365590 1217930 709066 2364903
2398536,1053542 823512 1244196 1241609 2310939
2398839,2778525 1244196 1386412 657183 2791339
2398934,2778525 1244196 1386412 657183 2791339
2399615,2778525 1244196 1386412 657183 2791339
2399621,2002097 1386412 657183 536047 343377
2399680,2244868 708563 277691 1062210 661997
2399962,2778525 1244196 1386412 657183 2791339
2400153,2043929 86679 77575 717682 1957967
2400651,1659407 2797267 2122917 2469440 496378
2400652,111466 581380 1503292 2157290 2428001
2402782,1837308 1014151 1747233 377222 2223036
2403536,2778525 1244196 1386412 657183 2791339
2404175,1181698 266412 595394 2103306 72465
2404701,2711318 1372474 2057655 2259069 434246
2405027,657183 1069281 1162250 1386412 536047
2405130,2491223 569889 2031981 266412 873699
2405381,781265 2716858 2730788 1091272 542438
2405913,1682925 544571 2398614 2605681 760158
2406410,784737 1386412 657183 2002097 830073
2406422,2684599 949458 2577508 1783229 862199
2406830,2369856 768246 1056667 377222 1867675
2407022,2806711 1483924 1091036 1857762 1967258
2408791,1030279 1475573 1840402 2498233 1734097
2408943,2200859 2590469 1843411 920520 228623
2409113,1882761 606006 310350 1465560 1527872
2409321,2778525 1244196 1386412 657183 2791339
2409352,2778525 1244196 1386412 657183 2791339
2409429,752019 1934897 552212 1154685 1386881
2409889,213191 1326200 1557339 474635 2563686
2410416,1015599 1045210 193860 840113 2778525
2411595,2377769 2614 424163 646343 1321052
2411634,828372 1780894 2606702 2624602 141376
2411809,2200859 89560 1575243 228623 964787
2412054,2778525 1244196 1386412 657183 2791339
2412638,2778525 1244196 1386412 657183 2791339
2412662,1454707 6873 640635 1867579 1465313
2413289,559839 606006 1739986 6834 368747
2414171,98202 1155556 310141 50457 2296420
2414271,2657497 1054603 1240573 1515744 2136784
2414467,996462 1598351 1975716 2224276 352749
2414589,1439816 1882042 2009918 76343 2047057
2414673,233827 788485 41913 650449 2648218
2414802,2100283 2184780 916106 1912594 1330926
2414829,1447547 2312162 2255841 604795 2686239
2414841,455092 605947 2276118 1198380 1892151
2415524,2778525 1244196 1386412 657183 2791339
2415705,1165605 1269812 1651349 2699201 1248151
2415821,1053542 2778525 823512 1156803 1129899
2416766,2609684 986950 648818 644036 86924
2417240,182234 187479 204756 320825 324954
2417279,42281 263842 714054 763531 852026
2417687,2778525 1244196 1386412 657183 2791339
2417714,1447547 2391945 1831334 2686239 2312162
2417778,2133589 1915815 103803 1645254 2526452
2417841,1971458 1028918 2273864 394095 2654650
2418321,1244196 872187 182233 538069 1774879
2418376,1162250 343377 784737 1386412 1244196
2418568,576752 2051404 2103306 1181698 295089
2418838,1386412 2198329 1878292 536047 784737
2418920,278589 68721 2089734 1568942 876978
2419842,468120 472040 1244196 1679143 1047625
2420062,395069 1025299 206258 1438082 1251178
2420859,1608366 906842 2115187 167353 1626125
2421270,819216 1386755 1614416 41126 650393
2422252,657183 1386412 105999 343377 1984327
2422686,1057206 808239 2080976 2163770 111777
2422940,1755502 527236 2127477 2045717 1867675
2423060,1307821 2177739 2177140 261847 552835
2424178,1069281 2313894 657183 1443706 1953846
2424191,1165605 1636910 2712481 1695664 2698468
2425035,1709691 1204967 1100918 2376862 46821
2425727,1487402 1236112 2794559 573133 729673
2426426,182234 187479 204756 209321 320825
2426728,2493476 47393 2832750 1354115 1618041
2427218,887044 1473236 892024 470657 1646164
2427249,601255 676430 2245500 826940 2435699
2427381,1071532 1807457 1159573 2060795 2096789
2427477,2778525 1244196 1386412 657183 2791339
2428058,1887749 914336 2416814 141516 1536177
2428182,35717 1391853 2572745 24079 2196482
2428209,1761753 792737 46145 109994 885784
2428247,2778525 1244196 1386412 657183 2791339
2428783,1975777 1737444 2345499 1422300 2428073
2429176,215618 1782094 250398 760563 860191
2429252,2778525 1244196 1386412 657183 2791339
2429319,2778525 1244196 1386412 657183 2791339
2429977,1994193 2462164 1874092 1164968 1414197
2430028,2593483 2615773 1244787 2737906 714424
2430118,931519 1438082 1852404 612155 1598486
2430328,1679143 468120 2420135 2796479 1953846
2430416,1244196 784737 657183 1053542 2002097
2430644,2778525 1244196 1386412 657183 2791339
2431054,2778525 1244196 1386412 657183 2791339
2431297,2353766 2603642 230254 1619241 220499
2431310,1316860 1921445 2332355 2066757 784737
2431536,54429 2147708 190491 339662 655238
2431704,33156 113384 1877427 23645 288818
2431826,1255120 1201368 2141352 706879 1212009
2431928,563555 301671 845985 595316 1052523
2432038,1140869 2117630 2024094 1732848 2614865
2432073,2200859 1608366 228623 2590469 1843411
2432228,569889 266412 2313894 1053542 1181698
2432296,2184924 832182 1008806 1358200 2744753
2432660,1473582 2006718 1568260 2042945 758566
2433134,2778525 1244196 1386412 657183 2791339
2433457,2778525 1244196 1386412 657183 2791339
2433512,1165605 478208 1636910 2734883 2712481
2434481,1190640 1866560 753911 2792232 2818143
2434803,394344 719957 1145758 1699689 2358853
2436102,809636 192823 44970 197012 1709064
2436206,333993 2014172 2687682 2340784 1310556
2436222,1288464 2677302 1679770 1136521 1312813
2437207,2574900 346445 1443939 2155920 2463587
2437524,1244196 2031981 657183 266412 784737
2438615,2354464 454941 1120487 1606922 2210622
2438765,2177654 1316710 2036123 2463916 133855
2439014,2100283 765369 1509631 916106 1330926
2439179,624264 2682470 2523483 1521477 403608
2439758,2778525 1244196 1386412 657183 2791339
2440039,1450886 2149399 368259 2661675 2060964
2440216,233519 2746931 2115677 1190860 2503223
2440580,2257514 459998 1095251 236290 750743
2441264,407086 780639 1001225 1036651 2398134
2442043,2778525 1244196 1386412 657183 2791339
2442666,942253 808406 2681475 350611 2698468
2443166,1256381 2625619 299392 2036787 1585438
2443437,2778525 1244196 1386412 657183 2791339
2443642,2649413 485903 124840 2243399 286824
2443693,657183 343377 1092821 1162250 784737
2443768,2163356 1755502 1203065 231115 2732412
2444051,50457 310141 823512 144549 809686
2444150,2106311 657183 1162250 2791339 830073
2444474,1947571 1226527 1883184 426613 2545040
2444705,1514815 1506186 130558 861614 760411
2445249,1244196 823512 2310939 1241609 2545674
2446228,2778525 1244196 1386412 657183 2791339
2446687,2778525 1244196 1386412 657183 2791339
2446890,2238490 1308965 2406525 34777 398543
2446912,1700992 571920 1130892 2664496 524149
2447821,1069281 2313894 657183 1443706 1953846
2448709,1069281 1953846 657183 1047625 2086041
2449167,2778525 1244196 1386412 657183 2791339
2450017,111759 257189 2269438 2308465 2343619
2450118,776677 1865720 7765 292699 449732
2450810,187140 807711 994355 1119103 1338689
2451375,1404891 1904269 1517024 1091448 551635
2451444,2162032 1808597 1212042 781759 1687791
2451656,2705255 174408 242615 755907 144616
2452497,60875 2684599 175400 862199 1114514
2453215,1275990 191967 335688 1010212 33628
2453747,2423973 2220227 1079838 1809836 1048520
2453898,2813620 247719 2070817 371195 2700743
2454085,2778525 1244196 1386412 657183 2791339
2454265,1113937 158526 1045268 483871 2057312
2454476,2159515 1164968 2002390 294270 1615202
2454743,657183 784737 1386412 1162250 2791339
2454827,2069427 269073 2744850 2817943 666594
2454957,52771 2422301 1480869 232709 265048
2454991,1067254 1617597 440991 1650394 2130271
2455076,2157670 1411422 542825 523541 2627099
2455134,2024094 1140869 259473 370838 530679
2455142,798685 1691181 2805249 778170 939259
2455207,101005 1347243 1652258 2146033 692994
2455392,1984327 657183 2423978 536047 784737
2456156,769611 1718417 31222 1746898 2764443
2456244,2463195 600648 208236 1163160 2005042
2457354,2324189 379806 1278222 562914 720941
2457369,2075739 2427427 1891481 2201870 2829964
2457461,2778525 1244196 1386412 657183 2791339
2457606,2090363 810121 656507 2213987 1268485
2457894,2748191 803050 1014523 2330777 2133506
2457956,2778525 1244196 1386412 657183 2791339
2458100,2687508 2778525 1244196 1386412 657183
2458793,2370478 2529833 1353601 865170 940774
2459195,636889 1958648 2789271 1677080 1983757
2459617,2778525 1244196 1386412 657183 2791339
2459971,2778525 1244196 1386412 657183 2791339
2460197,279998 763556 929472 1151873 1313941
2460210,1058389 1827333 1398003 2584486 448772
2460589,55480 133024 1914942 1186983 2337403
2460700,1244787 1092821 343377 657183 536047
2461091,2778525 1244196 1386412 657183 2791339
2461857,1953846 1576126 1069281 2778525 468120
2462006,2164654 22987 1876143 2024094 2372565
2462345,643430 2302923 54204 2041666 261069
2462454,892024 1194436 951920 2521154 241272
2462611,540575 1837687 276300 2497826 160735
2462965,1751372 574342 1634068 2105524 2672137
2463138,50457 1155556 2201160 1034659 2414343
2463211,2705558 1053542 1608366 2200859 823512
2463588,265564 366083 1703758 2434752 2774426
2463591,2737906 301650 504851 22361 129762
2463870,1791015 1110269 651485 1085573 1701055
2463922,2420135 2459081 1953846 1244196 2796479
2464075,2006972 984114 59091 794156 1044973
2464087,325294 1538515 249869 1984748 2407273
2465178,340716 1572519 1774444 651730 1736735
2465190,2778525 1244196 1386412 657183 2791339
2465594,1071532 1047027 2096789 2216334 2658098
2466015,1194297 2756315 1274053 2692409 47068
2466551,1835885 885088 161993 797920 1821018
2466764,2871 79029 1467934 1585252 676348
2467047,1113937 2232446 436496 2466849 2057312
2467089,563498 982897 2268646 194303 401232
2467123,1630864 1830946 1966116 2255829 346177
2467457,823443 920905 1377776 1691437 1602742
2467479,2778525 1244196 1386412 657183 2791339
2467514,2778525 1244196 1386412 657183 2791339
2467675,1588050 333623 2166540 2723998 2444587
2467698,1931543 1567113 17284 190734 372345
2467717,2470523 2616493 2654772 129847 2002979
2467817,650475 636648 846474 1034726 1451175
2467876,1226034 2372420 2663563 1719423 109931
2468276,712901 1888822 1249534 901645 2494962
2468627,1048520 2423973 2220227 1809836 1647944
2469652,1244196 266412 657183 784737 468120
2469690,85529 1343445 1298320 700509 1206499
2469817,2778525 1244196 1386412 657183 2791339
2469857,76208 707286 2778525 1244196 1386412
2470766,158526 2216677 2784066 1155817 2659857
2471746,2766428 2681952 361428 377955 711210
2472325,2024094 1140869 215982 794156 984114
2472329,2423893 1809836 2778525 1020875 1244196
2472374,2816087 183519 1227884 717682 1696707
2472465,1053542 2733889 1017392 1124864 355691
2472947,59733 902049 2798876 903034 2086265
2473569,657183 1162250 536047 2313894 1386412
2474363,586941 1078241 108902 256297 432392
2474483,2778525 1244196 1386412 657183 2791339
2474611,1726537 1752047 1907046 2723846 303593
2474616,1244196 1069281 1047625 2796479 784737
2475281,2805351 289634 81782 215083 593515
2475422,2156629 343377 1492887 1244787 1325341
2475702,2492624 1768024 191281 289273 112965
2475714,1461999 862860 2046659 1330328 438131
2475837,1527018 717636 2233895 2635625 346350
2476005,599128 1286387 2769961 289761 224357
2476091,1355332 862199 455171 2613463 161855
2476167,172967 2840 1164968 2129142 571485
2476239,1244196 823512 2778525 1069281 2796479
2476313,508676 538069 2778525 182233 1244196
2476860,1754173 1634357 1761908 32444 509044
2476909,1133219 2778525 1244196 1386412 657183
2477025,2778525 1244196 1386412 657183 2791339
2477042,1140869 1244196 79531 1686458 962194
2477438,2778525 1244196 1386412 657183 2791339
2477498,2002097 1092821 2198329 343377 1244787
2477897,1686458 2043485 1950678 2493476 18718
2478161,2237979 2346346 2036730 298286 1686060
2478296,184391 56574 1329466 962091 27744
2478614,293317 2654710 2090836 805382 1770703
2478743,1162250 343377 784737 1386412 172967
2478914,2500091 2073499 143830 562914 984686
